node_id,pt_root_id,nucleus_id,cell_type,x,y,z
442,864691135271038885,256451,23P,701376.0,497152.0,812600.0
443,864691135787242948,346884,6P-IT,797632.0,1042880.0,963920.0
444,864691135763433270,258225,23P,694784.0,525888.0,837520.0
445,864691135183999490,258353,23P,677312.0,523648.0,884400.0
446,864691135919756208,256602,23P,674048.0,507584.0,882920.0
447,864691135398817569,291326,23P,746560.0,434624.0,901680.0
448,864691135640297787,260647,4P,716544.0,610816.0,863160.0
449,864691136288598467,291160,23P,733696.0,421760.0,860120.0
450,864691135276234469,294499,23P,757248.0,539904.0,833400.0
451,864691136953958879,256617,23P,694720.0,464192.0,902240.0
452,864691136524089489,291316,23P,740992.0,427968.0,880720.0
453,864691134941412707,292739,23P,750784.0,506240.0,872120.0
454,864691136618553563,260549,4P,709504.0,620288.0,817360.0
455,864691136579129876,294591,4P,765440.0,573760.0,846280.0
456,864691135271077541,296554,4P,772224.0,594560.0,812480.0
457,864691135694246079,296648,4P,754688.0,587456.0,848840.0
458,864691135694264511,296760,4P,745792.0,611968.0,881960.0
459,864691135782241616,258217,23P,687680.0,562496.0,837800.0
460,864691135387988609,260592,4P,675136.0,590592.0,860960.0
461,864691135988557315,260542,23P,702592.0,579456.0,836120.0
462,864691136311267930,294646,23P,722240.0,552512.0,885440.0
463,864691136101340021,260518,4P,686080.0,595584.0,830040.0
464,864691135801463650,294582,23P,757888.0,511040.0,872160.0
465,864691135136360217,294677,23P,750784.0,573824.0,872720.0
466,864691135868210454,294653,23P,731520.0,564608.0,897600.0
467,864691135447582354,309386,6P-IT,761664.0,1010496.0,942880.0
468,864691136195891788,296730,23P,723328.0,574848.0,904480.0
469,864691136975144988,294682,23P,753600.0,514816.0,891640.0
470,864691135719900721,262925,4P,695616.0,677376.0,893640.0
471,864691135562004193,262691,4P,697600.0,646784.0,821200.0
472,864691136052637171,260699,4P,684800.0,639552.0,881200.0
473,864691135274860561,262959,4P,716224.0,642816.0,883920.0
474,864691135546161704,260543,4P,702912.0,620160.0,838320.0
475,864691136975088156,296788,4P,763648.0,620160.0,886240.0
476,864691135810773452,296540,4P,757760.0,615616.0,828240.0
477,864691135725748139,298919,4P,742080.0,644032.0,865000.0
478,864691135294520844,296508,4P,728640.0,639744.0,822520.0
479,864691135694406335,299019,4P,722560.0,662464.0,884680.0
480,864691135694415551,260263,4P,677760.0,632512.0,810640.0
481,864691136101341045,299056,4P,742784.0,651904.0,903040.0
482,864691135014256630,307235,6P-CT,771392.0,948544.0,936320.0
483,864691135757002450,292666,23P,748416.0,451520.0,829000.0
484,864691136579193108,307123,6P-CT,751872.0,961344.0,913480.0
485,864691135586773628,311831,6P-IT,723776.0,1051712.0,989560.0
486,864691135479744454,311793,6P-IT,757888.0,1035840.0,951920.0
487,864691135725838763,271881,6P-CT,704064.0,932096.0,938040.0
488,864691135591725067,309419,6P-IT,777600.0,982144.0,937960.0
489,864691135539591282,307150,6P-IT,782016.0,966016.0,915040.0
490,864691135782278224,309390,6P-IT,765568.0,973696.0,953880.0
491,864691135572712485,311843,6P-IT,732288.0,1035200.0,991280.0
492,864691135778335328,271887,6P-CT,708544.0,928256.0,945480.0
493,864691135279848865,307232,6P-CT,769472.0,953792.0,963480.0
494,864691135885361520,311769,6P-IT,747712.0,1035264.0,955840.0
495,864691136390099728,344448,6P-CT,805120.0,1031168.0,944800.0
496,864691135473453362,274191,6P-IT,718336.0,971456.0,985640.0
497,864691135939114293,344573,6P-IT,814848.0,1021504.0,993640.0
498,864691135941293057,309270,6P-CT,764928.0,972224.0,909200.0
499,864691135361548615,269471,5P-IT,680704.0,838592.0,886680.0
500,864691135456165738,311832,6P-CT,724032.0,1048576.0,996480.0
501,864691136484364844,269476,6P-IT,683968.0,857216.0,885200.0
502,864691135271282085,298704,4P,768832.0,668416.0,807040.0
503,864691135868334870,309151,6P-CT,752256.0,974912.0,903560.0
504,864691136523033233,305228,5P-IT,765696.0,839552.0,913800.0
505,864691135430131760,304979,6P-CT,763008.0,885760.0,868480.0
506,864691135587666812,292951,23P,749248.0,444928.0,905280.0
507,864691136619529179,256471,23P,718016.0,449408.0,835440.0
508,864691135989943040,260705,4P,690816.0,588480.0,888200.0
